Date,Consumption
11/09/2025 11:45:00,47.051
11/09/2025 11:30:00,47.364
11/09/2025 11:15:00,47.157
11/09/2025 11:00:00,46.872
11/09/2025 10:45:00,47.221
11/09/2025 10:30:00,47.239
11/09/2025 10:15:00,47.265
11/09/2025 10:00:00,47.067
11/09/2025 09:45:00,47.083
11/09/2025 09:30:00,46.970
11/09/2025 09:15:00,46.725
11/09/2025 09:00:00,46.545
11/09/2025 08:45:00,45.975
11/09/2025 08:30:00,45.105
11/09/2025 08:15:00,44.191
11/09/2025 08:00:00,43.498
11/09/2025 07:45:00,41.688
11/09/2025 07:30:00,40.662
11/09/2025 07:15:00,39.411
11/09/2025 07:00:00,37.928
11/09/2025 06:45:00,36.287
11/09/2025 06:30:00,35.494
11/09/2025 06:15:00,34.690
11/09/2025 06:00:00,33.494
11/09/2025 05:45:00,30.978
11/09/2025 05:30:00,30.269
11/09/2025 05:15:00,29.663
11/09/2025 05:00:00,29.421
11/09/2025 04:45:00,28.766
11/09/2025 04:30:00,28.503
11/09/2025 04:15:00,28.628
11/09/2025 04:00:00,28.583
11/09/2025 03:45:00,28.391
11/09/2025 03:30:00,28.623
11/09/2025 03:15:00,28.582
11/09/2025 03:00:00,28.628
11/09/2025 02:45:00,28.708
11/09/2025 02:30:00,28.755
11/09/2025 02:15:00,28.796
11/09/2025 02:00:00,29.307
11/09/2025 01:45:00,29.615
11/09/2025 01:30:00,29.642
11/09/2025 01:15:00,29.897
11/09/2025 01:00:00,30.454
11/09/2025 00:45:00,30.734
11/09/2025 00:30:00,31.160
11/09/2025 00:15:00,31.639
11/09/2025 00:00:00,32.173
10/09/2025 23:45:00,32.930
10/09/2025 23:30:00,33.754
10/09/2025 23:15:00,34.210
10/09/2025 23:00:00,35.090
10/09/2025 22:45:00,36.071
10/09/2025 22:30:00,36.741
10/09/2025 22:15:00,37.375
10/09/2025 22:00:00,38.138
10/09/2025 21:45:00,39.087
10/09/2025 21:30:00,40.212
10/09/2025 21:15:00,41.053
10/09/2025 21:00:00,42.190
10/09/2025 20:45:00,43.088
10/09/2025 20:30:00,43.637
10/09/2025 20:15:00,44.590
10/09/2025 20:00:00,44.943
10/09/2025 19:45:00,45.347
10/09/2025 19:30:00,45.213
10/09/2025 19:15:00,44.788
10/09/2025 19:00:00,43.961
10/09/2025 18:45:00,43.952
10/09/2025 18:30:00,43.833
10/09/2025 18:15:00,43.712
10/09/2025 18:00:00,43.567
10/09/2025 17:45:00,43.916
10/09/2025 17:30:00,43.988
10/09/2025 17:15:00,44.363
10/09/2025 17:00:00,44.501
10/09/2025 16:45:00,44.724
10/09/2025 16:30:00,45.321
10/09/2025 16:15:00,45.639
10/09/2025 16:00:00,45.612
10/09/2025 15:45:00,45.927
10/09/2025 15:30:00,46.149
10/09/2025 15:15:00,46.606
10/09/2025 15:00:00,46.869
10/09/2025 14:45:00,47.373
10/09/2025 14:30:00,47.725
10/09/2025 14:15:00,47.831
10/09/2025 14:00:00,47.770
10/09/2025 13:45:00,47.738
10/09/2025 13:30:00,48.031
10/09/2025 13:15:00,47.536
10/09/2025 13:00:00,47.415
10/09/2025 12:45:00,47.135
10/09/2025 12:30:00,47.485
10/09/2025 12:15:00,47.529
10/09/2025 12:00:00,47.515
10/09/2025 11:45:00,48.223
10/09/2025 11:30:00,48.278
10/09/2025 11:15:00,48.200
10/09/2025 11:00:00,47.992
10/09/2025 10:45:00,48.041
10/09/2025 10:30:00,48.039
10/09/2025 10:15:00,47.663
10/09/2025 10:00:00,46.983
10/09/2025 09:45:00,46.620
10/09/2025 09:30:00,46.490
10/09/2025 09:15:00,46.249
10/09/2025 09:00:00,45.828
10/09/2025 08:45:00,45.572
10/09/2025 08:30:00,45.050
10/09/2025 08:15:00,44.360
10/09/2025 08:00:00,43.437
10/09/2025 07:45:00,41.735
10/09/2025 07:30:00,40.649
10/09/2025 07:15:00,39.416
10/09/2025 07:00:00,38.285
10/09/2025 06:45:00,37.054
10/09/2025 06:30:00,36.049
10/09/2025 06:15:00,35.192
10/09/2025 06:00:00,34.056
10/09/2025 05:45:00,31.780
10/09/2025 05:30:00,30.844
10/09/2025 05:15:00,30.768
10/09/2025 05:00:00,30.453
10/09/2025 04:45:00,29.629
10/09/2025 04:30:00,29.723
10/09/2025 04:15:00,29.553
10/09/2025 04:00:00,29.429
10/09/2025 03:45:00,29.171
10/09/2025 03:30:00,29.349
10/09/2025 03:15:00,29.345
10/09/2025 03:00:00,29.472
10/09/2025 02:45:00,29.535
10/09/2025 02:30:00,29.702
10/09/2025 02:15:00,30.027
10/09/2025 02:00:00,29.926
10/09/2025 01:45:00,30.196
10/09/2025 01:30:00,30.596
10/09/2025 01:15:00,30.633
10/09/2025 01:00:00,31.046
10/09/2025 00:45:00,31.391
10/09/2025 00:30:00,32.048
10/09/2025 00:15:00,32.352
10/09/2025 00:00:00,32.793
09/09/2025 23:45:00,33.630
09/09/2025 23:30:00,34.265
09/09/2025 23:15:00,34.950
09/09/2025 23:00:00,35.663
09/09/2025 22:45:00,36.509
09/09/2025 22:30:00,37.308
09/09/2025 22:15:00,37.927
09/09/2025 22:00:00,38.986
09/09/2025 21:45:00,40.142
09/09/2025 21:30:00,41.123
09/09/2025 21:15:00,42.036
09/09/2025 21:00:00,43.140
09/09/2025 20:45:00,43.930
09/09/2025 20:30:00,44.582
09/09/2025 20:15:00,45.237
09/09/2025 20:00:00,45.841
09/09/2025 19:45:00,46.135
09/09/2025 19:30:00,45.845
09/09/2025 19:15:00,45.521
09/09/2025 19:00:00,45.089
09/09/2025 18:45:00,44.939
09/09/2025 18:30:00,44.623
09/09/2025 18:15:00,44.700
09/09/2025 18:00:00,44.720
09/09/2025 17:45:00,44.926
09/09/2025 17:30:00,45.158
09/09/2025 17:15:00,45.432
09/09/2025 17:00:00,45.440
09/09/2025 16:45:00,45.742
09/09/2025 16:30:00,45.964
09/09/2025 16:15:00,46.249
09/09/2025 16:00:00,46.364
09/09/2025 15:45:00,46.486
09/09/2025 15:30:00,46.828
09/09/2025 15:15:00,47.211
09/09/2025 15:00:00,47.244
09/09/2025 14:45:00,47.101
09/09/2025 14:30:00,47.345
09/09/2025 14:15:00,47.258
09/09/2025 14:00:00,47.020
09/09/2025 13:45:00,46.836
09/09/2025 13:30:00,47.144
09/09/2025 13:15:00,47.011
09/09/2025 13:00:00,46.966
09/09/2025 12:45:00,46.912
09/09/2025 12:30:00,47.001
09/09/2025 12:15:00,47.214
09/09/2025 12:00:00,47.015
09/09/2025 11:45:00,47.937
09/09/2025 11:30:00,47.745
09/09/2025 11:15:00,47.676
09/09/2025 11:00:00,47.745
09/09/2025 10:45:00,47.603
09/09/2025 10:30:00,47.255
09/09/2025 10:15:00,47.072
09/09/2025 10:00:00,47.024
09/09/2025 09:45:00,46.912
09/09/2025 09:30:00,46.753
09/09/2025 09:15:00,46.534
09/09/2025 09:00:00,46.220
09/09/2025 08:45:00,45.411
09/09/2025 08:30:00,45.025
09/09/2025 08:15:00,44.463
09/09/2025 08:00:00,43.345
09/09/2025 07:45:00,41.734
09/09/2025 07:30:00,40.511
09/09/2025 07:15:00,39.263
09/09/2025 07:00:00,38.223
09/09/2025 06:45:00,36.891
09/09/2025 06:30:00,36.134
09/09/2025 06:15:00,35.550
09/09/2025 06:00:00,34.119
09/09/2025 05:45:00,31.653
09/09/2025 05:30:00,30.658
09/09/2025 05:15:00,30.255
09/09/2025 05:00:00,29.889
09/09/2025 04:45:00,29.031
09/09/2025 04:30:00,28.950
09/09/2025 04:15:00,28.916
09/09/2025 04:00:00,28.881
09/09/2025 03:45:00,28.809
09/09/2025 03:30:00,28.736
09/09/2025 03:15:00,28.589
09/09/2025 03:00:00,28.847
09/09/2025 02:45:00,28.993
09/09/2025 02:30:00,29.150
09/09/2025 02:15:00,29.189
09/09/2025 02:00:00,29.240
09/09/2025 01:45:00,29.675
09/09/2025 01:30:00,29.906
09/09/2025 01:15:00,30.186
09/09/2025 01:00:00,30.509
09/09/2025 00:45:00,31.006
09/09/2025 00:30:00,31.492
09/09/2025 00:15:00,31.885
09/09/2025 00:00:00,32.324
08/09/2025 23:45:00,33.000
08/09/2025 23:30:00,33.803
08/09/2025 23:15:00,34.443
08/09/2025 23:00:00,35.276
08/09/2025 22:45:00,36.157
08/09/2025 22:30:00,36.902
08/09/2025 22:15:00,37.711
08/09/2025 22:00:00,38.439
08/09/2025 21:45:00,39.406
08/09/2025 21:30:00,40.485
08/09/2025 21:15:00,40.985
08/09/2025 21:00:00,42.029
08/09/2025 20:45:00,42.780
08/09/2025 20:30:00,43.323
08/09/2025 20:15:00,43.891
08/09/2025 20:00:00,44.456
08/09/2025 19:45:00,44.719
08/09/2025 19:30:00,44.388
08/09/2025 19:15:00,43.744
08/09/2025 19:00:00,43.049
08/09/2025 18:45:00,42.935
08/09/2025 18:30:00,42.671
08/09/2025 18:15:00,42.595
08/09/2025 18:00:00,42.419
08/09/2025 17:45:00,42.705
08/09/2025 17:30:00,42.926
08/09/2025 17:15:00,43.264
08/09/2025 17:00:00,43.219
08/09/2025 16:45:00,43.651
08/09/2025 16:30:00,43.799
08/09/2025 16:15:00,43.807
08/09/2025 16:00:00,44.069
08/09/2025 15:45:00,44.623
08/09/2025 15:30:00,44.818
08/09/2025 15:15:00,45.043
08/09/2025 15:00:00,45.417
08/09/2025 14:45:00,45.408
08/09/2025 14:30:00,45.452
08/09/2025 14:15:00,45.273
08/09/2025 14:00:00,45.178
08/09/2025 13:45:00,45.002
08/09/2025 13:30:00,44.966
08/09/2025 13:15:00,44.476
08/09/2025 13:00:00,44.539
08/09/2025 12:45:00,44.425
08/09/2025 12:30:00,44.301
08/09/2025 12:15:00,44.188
08/09/2025 12:00:00,44.414
08/09/2025 11:45:00,45.059
08/09/2025 11:30:00,44.967
08/09/2025 11:15:00,45.064
08/09/2025 11:00:00,44.793
08/09/2025 10:45:00,44.300
08/09/2025 10:30:00,44.152
08/09/2025 10:15:00,44.203
08/09/2025 10:00:00,43.830
08/09/2025 09:45:00,43.682
08/09/2025 09:30:00,43.649
08/09/2025 09:15:00,43.487
08/09/2025 09:00:00,43.248
08/09/2025 08:45:00,42.613
08/09/2025 08:30:00,41.986
08/09/2025 08:15:00,41.313
08/09/2025 08:00:00,40.282
08/09/2025 07:45:00,38.547
08/09/2025 07:30:00,37.459
08/09/2025 07:15:00,36.374
08/09/2025 07:00:00,35.052
08/09/2025 06:45:00,33.402
08/09/2025 06:30:00,32.571
08/09/2025 06:15:00,31.614
08/09/2025 06:00:00,30.430
08/09/2025 05:45:00,28.217
08/09/2025 05:30:00,26.812
08/09/2025 05:15:00,26.205
08/09/2025 05:00:00,25.986
08/09/2025 04:45:00,24.923
08/09/2025 04:30:00,24.512
08/09/2025 04:15:00,24.509
08/09/2025 04:00:00,24.429
08/09/2025 03:45:00,24.116
08/09/2025 03:30:00,24.065
08/09/2025 03:15:00,24.139
08/09/2025 03:00:00,24.331
08/09/2025 02:45:00,24.406
08/09/2025 02:30:00,24.418
08/09/2025 02:15:00,24.443
08/09/2025 02:00:00,24.632
08/09/2025 01:45:00,24.596
08/09/2025 01:30:00,24.697
08/09/2025 01:15:00,25.107
08/09/2025 01:00:00,25.389
08/09/2025 00:45:00,25.619
08/09/2025 00:30:00,26.028
08/09/2025 00:15:00,26.371
08/09/2025 00:00:00,27.071
07/09/2025 23:45:00,27.820
07/09/2025 23:30:00,28.277
07/09/2025 23:15:00,28.553
07/09/2025 23:00:00,29.485
07/09/2025 22:45:00,30.190
07/09/2025 22:30:00,30.465
07/09/2025 22:15:00,30.924
07/09/2025 22:00:00,31.623
07/09/2025 21:45:00,32.070
07/09/2025 21:30:00,32.546
07/09/2025 21:15:00,33.004
07/09/2025 21:00:00,33.506
07/09/2025 20:45:00,33.991
07/09/2025 20:30:00,34.487
07/09/2025 20:15:00,34.935
07/09/2025 20:00:00,35.047
07/09/2025 19:45:00,35.077
07/09/2025 19:30:00,34.445
07/09/2025 19:15:00,33.703
07/09/2025 19:00:00,32.857
07/09/2025 18:45:00,32.501
07/09/2025 18:30:00,32.169
07/09/2025 18:15:00,31.685
07/09/2025 18:00:00,31.420
07/09/2025 17:45:00,30.808
07/09/2025 17:30:00,30.325
07/09/2025 17:15:00,30.123
07/09/2025 17:00:00,29.850
07/09/2025 16:45:00,29.563
07/09/2025 16:30:00,29.605
07/09/2025 16:15:00,29.281
07/09/2025 16:00:00,29.289
07/09/2025 15:45:00,29.463
07/09/2025 15:30:00,29.677
07/09/2025 15:15:00,29.682
07/09/2025 15:00:00,29.941
07/09/2025 14:45:00,30.209
07/09/2025 14:30:00,30.415
07/09/2025 14:15:00,30.396
07/09/2025 14:00:00,30.564
07/09/2025 13:45:00,30.658
07/09/2025 13:30:00,30.851
07/09/2025 13:15:00,31.293
07/09/2025 13:00:00,31.845
07/09/2025 12:45:00,32.382
07/09/2025 12:30:00,32.357
07/09/2025 12:15:00,32.213
07/09/2025 12:00:00,32.372
07/09/2025 11:45:00,32.107
07/09/2025 11:30:00,31.776
07/09/2025 11:15:00,31.983
07/09/2025 11:00:00,31.779
07/09/2025 10:45:00,31.537
07/09/2025 10:30:00,31.261
07/09/2025 10:15:00,31.458
07/09/2025 10:00:00,31.113
07/09/2025 09:45:00,30.561
07/09/2025 09:30:00,30.616
07/09/2025 09:15:00,30.253
07/09/2025 09:00:00,29.908
07/09/2025 08:45:00,29.323
07/09/2025 08:30:00,28.857
07/09/2025 08:15:00,28.482
07/09/2025 08:00:00,27.700
07/09/2025 07:45:00,26.858
07/09/2025 07:30:00,26.455
07/09/2025 07:15:00,25.974
07/09/2025 07:00:00,25.572
07/09/2025 06:45:00,25.100
07/09/2025 06:30:00,25.201
07/09/2025 06:15:00,25.537
07/09/2025 06:00:00,25.511
07/09/2025 05:45:00,24.931
07/09/2025 05:30:00,24.919
07/09/2025 05:15:00,24.634
07/09/2025 05:00:00,24.569
07/09/2025 04:45:00,24.159
07/09/2025 04:30:00,24.329
07/09/2025 04:15:00,24.424
07/09/2025 04:00:00,24.066
07/09/2025 03:45:00,24.312
07/09/2025 03:30:00,24.595
07/09/2025 03:15:00,24.337
07/09/2025 03:00:00,24.382
07/09/2025 02:45:00,24.525
07/09/2025 02:30:00,24.720
07/09/2025 02:15:00,24.933
07/09/2025 02:00:00,25.243
07/09/2025 01:45:00,25.463
07/09/2025 01:30:00,25.702
07/09/2025 01:15:00,25.999
07/09/2025 01:00:00,26.356
07/09/2025 00:45:00,26.752
07/09/2025 00:30:00,27.221
07/09/2025 00:15:00,27.642
07/09/2025 00:00:00,28.060
06/09/2025 23:45:00,28.507
06/09/2025 23:30:00,29.223
06/09/2025 23:15:00,29.675
06/09/2025 23:00:00,30.367
06/09/2025 22:45:00,30.823
06/09/2025 22:30:00,31.424
06/09/2025 22:15:00,32.016
06/09/2025 22:00:00,32.416
06/09/2025 21:45:00,32.915
06/09/2025 21:30:00,33.574
06/09/2025 21:15:00,34.088
06/09/2025 21:00:00,34.637
06/09/2025 20:45:00,35.468
06/09/2025 20:30:00,35.990
06/09/2025 20:15:00,36.582
06/09/2025 20:00:00,37.148
06/09/2025 19:45:00,37.141
06/09/2025 19:30:00,36.597
06/09/2025 19:15:00,36.277
06/09/2025 19:00:00,35.751
06/09/2025 18:45:00,35.597
06/09/2025 18:30:00,35.233
06/09/2025 18:15:00,35.180
06/09/2025 18:00:00,35.081
06/09/2025 17:45:00,34.514
06/09/2025 17:30:00,34.244
06/09/2025 17:15:00,33.981
06/09/2025 17:00:00,33.505
06/09/2025 16:45:00,33.357
06/09/2025 16:30:00,33.190
06/09/2025 16:15:00,32.609
06/09/2025 16:00:00,32.509
06/09/2025 15:45:00,32.638
06/09/2025 15:30:00,32.678
06/09/2025 15:15:00,32.423
06/09/2025 15:00:00,32.690
06/09/2025 14:45:00,32.835
06/09/2025 14:30:00,33.164
06/09/2025 14:15:00,32.968
06/09/2025 14:00:00,33.091
06/09/2025 13:45:00,33.566
06/09/2025 13:30:00,33.727
06/09/2025 13:15:00,33.771
06/09/2025 13:00:00,34.209
06/09/2025 12:45:00,34.587
06/09/2025 12:30:00,34.789
06/09/2025 12:15:00,34.898
06/09/2025 12:00:00,34.888
06/09/2025 11:45:00,35.257
06/09/2025 11:30:00,35.372
06/09/2025 11:15:00,35.502
06/09/2025 11:00:00,35.633
06/09/2025 10:45:00,35.757
06/09/2025 10:30:00,35.960
06/09/2025 10:15:00,35.836
06/09/2025 10:00:00,35.828
06/09/2025 09:45:00,35.968
06/09/2025 09:30:00,35.896
06/09/2025 09:15:00,35.780
06/09/2025 09:00:00,35.483
06/09/2025 08:45:00,34.810
06/09/2025 08:30:00,34.683
06/09/2025 08:15:00,34.102
06/09/2025 08:00:00,33.100
06/09/2025 07:45:00,32.024
06/09/2025 07:30:00,31.416
06/09/2025 07:15:00,30.652
06/09/2025 07:00:00,29.969
06/09/2025 06:45:00,28.996
06/09/2025 06:30:00,28.964
06/09/2025 06:15:00,28.608
06/09/2025 06:00:00,28.420
06/09/2025 05:45:00,27.786
06/09/2025 05:30:00,27.702
06/09/2025 05:15:00,27.508
06/09/2025 05:00:00,27.490
06/09/2025 04:45:00,27.070
06/09/2025 04:30:00,27.011
06/09/2025 04:15:00,27.184
06/09/2025 04:00:00,27.184
06/09/2025 03:45:00,27.276
06/09/2025 03:30:00,27.339
06/09/2025 03:15:00,27.141
06/09/2025 03:00:00,27.399
06/09/2025 02:45:00,27.514
06/09/2025 02:30:00,27.776
06/09/2025 02:15:00,28.146
06/09/2025 02:00:00,28.380
06/09/2025 01:45:00,28.251
06/09/2025 01:30:00,28.587
06/09/2025 01:15:00,28.806
06/09/2025 01:00:00,29.175
06/09/2025 00:45:00,29.660
06/09/2025 00:30:00,30.237
06/09/2025 00:15:00,30.675
06/09/2025 00:00:00,31.297
05/09/2025 23:45:00,32.057
05/09/2025 23:30:00,32.769
05/09/2025 23:15:00,33.444
05/09/2025 23:00:00,34.430
05/09/2025 22:45:00,35.256
05/09/2025 22:30:00,35.971
05/09/2025 22:15:00,36.563
05/09/2025 22:00:00,36.946
05/09/2025 21:45:00,37.876
05/09/2025 21:30:00,39.009
05/09/2025 21:15:00,39.727
05/09/2025 21:00:00,40.544
05/09/2025 20:45:00,41.179
05/09/2025 20:30:00,41.956
05/09/2025 20:15:00,42.634
05/09/2025 20:00:00,43.168
05/09/2025 19:45:00,43.133
05/09/2025 19:30:00,42.756
05/09/2025 19:15:00,42.634
05/09/2025 19:00:00,42.332
05/09/2025 18:45:00,42.532
05/09/2025 18:30:00,42.609
05/09/2025 18:15:00,42.483
05/09/2025 18:00:00,42.385
05/09/2025 17:45:00,42.734
05/09/2025 17:30:00,42.744
05/09/2025 17:15:00,42.604
05/09/2025 17:00:00,42.519
05/09/2025 16:45:00,43.012
05/09/2025 16:30:00,43.230
05/09/2025 16:15:00,43.077
05/09/2025 16:00:00,43.319
05/09/2025 15:45:00,43.418
05/09/2025 15:30:00,43.434
05/09/2025 15:15:00,43.603
05/09/2025 15:00:00,43.667
05/09/2025 14:45:00,44.062
05/09/2025 14:30:00,43.936
05/09/2025 14:15:00,44.086
05/09/2025 14:00:00,43.867
05/09/2025 13:45:00,43.666
05/09/2025 13:30:00,43.788
05/09/2025 13:15:00,43.546
05/09/2025 13:00:00,43.681
05/09/2025 12:45:00,43.819
05/09/2025 12:30:00,44.059
05/09/2025 12:15:00,44.130
05/09/2025 12:00:00,44.662
05/09/2025 11:45:00,45.625
05/09/2025 11:30:00,45.566
05/09/2025 11:15:00,45.874
05/09/2025 11:00:00,46.185
05/09/2025 10:45:00,46.368
05/09/2025 10:30:00,46.090
05/09/2025 10:15:00,45.955
05/09/2025 10:00:00,45.753
05/09/2025 09:45:00,45.771
05/09/2025 09:30:00,45.665
05/09/2025 09:15:00,45.281
05/09/2025 09:00:00,45.104
05/09/2025 08:45:00,44.668
05/09/2025 08:30:00,43.916
05/09/2025 08:15:00,42.901
05/09/2025 08:00:00,42.428
05/09/2025 07:45:00,40.340
05/09/2025 07:30:00,39.045
05/09/2025 07:15:00,37.912
05/09/2025 07:00:00,36.884
05/09/2025 06:45:00,35.008
05/09/2025 06:30:00,34.359
05/09/2025 06:15:00,33.684
05/09/2025 06:00:00,32.826
05/09/2025 05:45:00,30.717
05/09/2025 05:30:00,29.904
05/09/2025 05:15:00,29.432
05/09/2025 05:00:00,28.988
05/09/2025 04:45:00,28.603
05/09/2025 04:30:00,28.236
05/09/2025 04:15:00,28.280
05/09/2025 04:00:00,28.123
05/09/2025 03:45:00,28.103
05/09/2025 03:30:00,28.118
05/09/2025 03:15:00,28.062
05/09/2025 03:00:00,28.398
05/09/2025 02:45:00,28.400
05/09/2025 02:30:00,28.431
05/09/2025 02:15:00,28.567
05/09/2025 02:00:00,28.775
05/09/2025 01:45:00,29.109
05/09/2025 01:30:00,29.377
05/09/2025 01:15:00,29.773
05/09/2025 01:00:00,30.098
05/09/2025 00:45:00,30.304
05/09/2025 00:30:00,30.927
05/09/2025 00:15:00,31.397
05/09/2025 00:00:00,31.783
04/09/2025 23:45:00,32.464
04/09/2025 23:30:00,33.140
04/09/2025 23:15:00,33.805
04/09/2025 23:00:00,34.525
04/09/2025 22:45:00,35.334
04/09/2025 22:30:00,35.826
04/09/2025 22:15:00,36.538
04/09/2025 22:00:00,37.369
04/09/2025 21:45:00,38.215
04/09/2025 21:30:00,39.155
04/09/2025 21:15:00,40.034
04/09/2025 21:00:00,41.121
04/09/2025 20:45:00,41.719
04/09/2025 20:30:00,42.365
04/09/2025 20:15:00,43.163
04/09/2025 20:00:00,43.589
04/09/2025 19:45:00,43.847
04/09/2025 19:30:00,43.335
04/09/2025 19:15:00,43.157
04/09/2025 19:00:00,43.016
04/09/2025 18:45:00,42.920
04/09/2025 18:30:00,43.012
04/09/2025 18:15:00,43.084
04/09/2025 18:00:00,42.995
04/09/2025 17:45:00,42.973
04/09/2025 17:30:00,43.050
04/09/2025 17:15:00,43.435
04/09/2025 17:00:00,43.333
04/09/2025 16:45:00,43.954
04/09/2025 16:30:00,44.098
04/09/2025 16:15:00,44.174
04/09/2025 16:00:00,43.773
04/09/2025 15:45:00,44.035
04/09/2025 15:30:00,44.022
04/09/2025 15:15:00,43.803
04/09/2025 15:00:00,44.160
04/09/2025 14:45:00,44.413
04/09/2025 14:30:00,44.372
04/09/2025 14:15:00,43.933
04/09/2025 14:00:00,43.619
04/09/2025 13:45:00,43.693
04/09/2025 13:30:00,43.425
04/09/2025 13:15:00,43.203
04/09/2025 13:00:00,43.027
04/09/2025 12:45:00,43.034
04/09/2025 12:30:00,43.359
04/09/2025 12:15:00,43.577
04/09/2025 12:00:00,43.898
04/09/2025 11:45:00,44.963
04/09/2025 11:30:00,45.316
04/09/2025 11:15:00,45.049
04/09/2025 11:00:00,45.298
04/09/2025 10:45:00,45.171
04/09/2025 10:30:00,45.388
04/09/2025 10:15:00,45.327
04/09/2025 10:00:00,45.212
04/09/2025 09:45:00,45.029
04/09/2025 09:30:00,45.047
04/09/2025 09:15:00,45.017
04/09/2025 09:00:00,44.578
04/09/2025 08:45:00,44.038
04/09/2025 08:30:00,43.446
04/09/2025 08:15:00,42.605
04/09/2025 08:00:00,41.591
04/09/2025 07:45:00,39.855
04/09/2025 07:30:00,38.703
04/09/2025 07:15:00,37.401
04/09/2025 07:00:00,35.983
04/09/2025 06:45:00,34.390
04/09/2025 06:30:00,33.700
04/09/2025 06:15:00,33.162
04/09/2025 06:00:00,32.226
04/09/2025 05:45:00,30.083
04/09/2025 05:30:00,29.306
04/09/2025 05:15:00,29.002
04/09/2025 05:00:00,28.509
04/09/2025 04:45:00,27.753
04/09/2025 04:30:00,27.612
04/09/2025 04:15:00,27.610
04/09/2025 04:00:00,27.546
04/09/2025 03:45:00,27.521
04/09/2025 03:30:00,27.798
04/09/2025 03:15:00,27.607
04/09/2025 03:00:00,27.650
04/09/2025 02:45:00,27.727
04/09/2025 02:30:00,27.960
04/09/2025 02:15:00,27.897
04/09/2025 02:00:00,28.352
04/09/2025 01:45:00,28.494
04/09/2025 01:30:00,28.352
04/09/2025 01:15:00,29.011
04/09/2025 01:00:00,29.288
04/09/2025 00:45:00,29.728
04/09/2025 00:30:00,30.063
04/09/2025 00:15:00,30.573
04/09/2025 00:00:00,31.000
03/09/2025 23:45:00,31.614
03/09/2025 23:30:00,32.202
03/09/2025 23:15:00,32.714
03/09/2025 23:00:00,33.440
03/09/2025 22:45:00,34.393
03/09/2025 22:30:00,35.161
03/09/2025 22:15:00,35.560
03/09/2025 22:00:00,36.571
03/09/2025 21:45:00,37.665
03/09/2025 21:30:00,38.569
03/09/2025 21:15:00,39.525
03/09/2025 21:00:00,40.253
03/09/2025 20:45:00,40.862
03/09/2025 20:30:00,41.722
03/09/2025 20:15:00,42.414
03/09/2025 20:00:00,42.708
03/09/2025 19:45:00,42.747
03/09/2025 19:30:00,42.138
03/09/2025 19:15:00,41.884
03/09/2025 19:00:00,41.743
03/09/2025 18:45:00,41.735
03/09/2025 18:30:00,41.600
03/09/2025 18:15:00,41.469
03/09/2025 18:00:00,41.850
03/09/2025 17:45:00,41.735
03/09/2025 17:30:00,41.813
03/09/2025 17:15:00,42.103
03/09/2025 17:00:00,42.263
03/09/2025 16:45:00,42.811
03/09/2025 16:30:00,42.736
03/09/2025 16:15:00,42.972
03/09/2025 16:00:00,43.072
03/09/2025 15:45:00,43.353
03/09/2025 15:30:00,43.278
03/09/2025 15:15:00,43.150
03/09/2025 15:00:00,43.159
03/09/2025 14:45:00,43.436
03/09/2025 14:30:00,43.538
03/09/2025 14:15:00,43.496
03/09/2025 14:00:00,43.411
03/09/2025 13:45:00,43.281
03/09/2025 13:30:00,43.441
03/09/2025 13:15:00,43.078
03/09/2025 13:00:00,43.085
03/09/2025 12:45:00,43.119
03/09/2025 12:30:00,43.288
03/09/2025 12:15:00,43.340
03/09/2025 12:00:00,43.568
03/09/2025 11:45:00,44.964
03/09/2025 11:30:00,45.083
03/09/2025 11:15:00,45.188
03/09/2025 11:00:00,45.111
03/09/2025 10:45:00,44.912
03/09/2025 10:30:00,45.014
03/09/2025 10:15:00,44.877
03/09/2025 10:00:00,44.787
03/09/2025 09:45:00,45.121
03/09/2025 09:30:00,45.002
03/09/2025 09:15:00,44.633
03/09/2025 09:00:00,44.715
03/09/2025 08:45:00,44.179
03/09/2025 08:30:00,43.790
03/09/2025 08:15:00,42.923
03/09/2025 08:00:00,41.761
03/09/2025 07:45:00,39.957
03/09/2025 07:30:00,38.594
03/09/2025 07:15:00,37.266
03/09/2025 07:00:00,36.327
03/09/2025 06:45:00,34.351
03/09/2025 06:30:00,33.791
03/09/2025 06:15:00,33.260
03/09/2025 06:00:00,32.055
03/09/2025 05:45:00,29.889
03/09/2025 05:30:00,29.184
03/09/2025 05:15:00,28.552
03/09/2025 05:00:00,28.128
03/09/2025 04:45:00,27.618
03/09/2025 04:30:00,27.444
03/09/2025 04:15:00,27.165
03/09/2025 04:00:00,27.295
03/09/2025 03:45:00,27.150
03/09/2025 03:30:00,27.148
03/09/2025 03:15:00,27.270
03/09/2025 03:00:00,27.411
03/09/2025 02:45:00,27.270
03/09/2025 02:30:00,27.576
03/09/2025 02:15:00,27.857
03/09/2025 02:00:00,27.752
03/09/2025 01:45:00,27.782
03/09/2025 01:30:00,28.136
03/09/2025 01:15:00,28.710
03/09/2025 01:00:00,29.146
03/09/2025 00:45:00,29.302
03/09/2025 00:30:00,29.921
03/09/2025 00:15:00,30.222
03/09/2025 00:00:00,30.447
02/09/2025 23:45:00,31.132
02/09/2025 23:30:00,31.842
02/09/2025 23:15:00,32.630
02/09/2025 23:00:00,33.447
02/09/2025 22:45:00,34.272
02/09/2025 22:30:00,35.068
02/09/2025 22:15:00,35.380
